Sample	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126
Sample_IPO3916_B4_R2_val_2	10833.0	10817.0	10934.0	11032.0	11339.0	11435.0	11834.0	12000.0	12422.0	13012.0	13307.0	13873.0	14471.0	15196.0	16212.0	17489.0	18775.0	20984.0	23204.0	26896.0	33274.0	44610.0	69960.0	122973.0	298467.0	775996.0	2011354.0
Sample_IPO3916_B5_R1_val_1	6452.0	6683.0	7049.0	7012.0	7119.0	7036.0	7129.0	7528.0	7956.0	8019.0	8441.0	8706.0	9121.0	9718.0	10528.0	11006.0	11691.0	13332.0	15549.0	18494.0	23282.0	31812.0	57748.0	106877.0	275937.0	745551.0	2073385.0
Sample_IPO3916_B5_R2_val_2	7143.0	7335.0	7668.0	7656.0	8071.0	7832.0	7934.0	8298.0	8807.0	9105.0	9565.0	9880.0	10546.0	11377.0	12432.0	13052.0	14150.0	16292.0	18342.0	22101.0	28040.0	38449.0	65699.0	121635.0	294623.0	768081.0	1969048.0
Sample_IPO3916_B6_R1_val_1	9891.0	10388.0	9871.0	10677.0	10628.0	10670.0	10884.0	11638.0	11581.0	12350.0	12317.0	12430.0	12766.0	14429.0	14236.0	16088.0	16677.0	17736.0	19767.0	24325.0	28398.0	37306.0	57080.0	98035.0	241543.0	633272.0	1792698.0
Sample_IPO3916_B6_R2_val_2	9783.0	9913.0	9656.0	10010.0	10146.0	10526.0	10555.0	10740.0	11012.0	11474.0	11746.0	12317.0	12614.0	13491.0	14138.0	15162.0	16213.0	18059.0	19095.0	22954.0	28003.0	37399.0	58507.0	102396.0	254046.0	662773.0	1754953.0
Sample_IPO3916_B7_R1_val_1	15754.0	17512.0	15371.0	17198.0	16789.0	17180.0	16768.0	21194.0	17941.0	20066.0	20042.0	20136.0	19656.0	26573.0	22969.0	27133.0	27652.0	29314.0	31343.0	45743.0	47013.0	64360.0	95414.0	166649.0	410360.0	1109057.0	3133870.0
Sample_IPO3916_B7_R2_val_2	15361.0	14942.0	14613.0	15319.0	15700.0	16726.0	16328.0	17296.0	16884.0	17637.0	18312.0	19940.0	19337.0	21382.0	21829.0	24198.0	26629.0	29197.0	29929.0	37966.0	44660.0	62526.0	98183.0	168681.0	425591.0	1172472.0	3091419.0
Sample_IPO3916_B8_R1_val_1	6123.0	6155.0	5993.0	6239.0	6634.0	6729.0	6993.0	7269.0	7486.0	7833.0	8380.0	8827.0	9340.0	9822.0	10852.0	11818.0	13487.0	15325.0	17756.0	21330.0	27969.0	38948.0	67022.0	129948.0	347232.0	909158.0	2551707.0
Sample_IPO3916_B8_R2_val_2	6075.0	6087.0	6024.0	6133.0	6587.0	6583.0	6757.0	7108.0	7402.0	7700.0	8230.0	8723.0	9204.0	10027.0	10904.0	11803.0	13497.0	15182.0	17251.0	21244.0	27737.0	39111.0	66768.0	135084.0	357286.0	943912.0	2503956.0
Sample_IPO3916_B9_R1_val_1	4675.0	5141.0	5159.0	5701.0	6456.0	5810.0	5962.0	7031.0	7401.0	7781.0	8791.0	8679.0	10352.0	10854.0	13116.0	14514.0	15835.0	19675.0	24832.0	31529.0	43239.0	63872.0	141717.0	264877.0	683400.0	1939413.0	5317925.0
Sample_IPO3916_B9_R2_val_2	6644.0	6854.0	7056.0	7454.0	8733.0	8117.0	8016.0	10178.0	10181.0	11009.0	12029.0	12135.0	14287.0	15132.0	18481.0	20172.0	22337.0	27549.0	32164.0	41350.0	54975.0	80345.0	159173.0	305952.0	713898.0	2011970.0	5047546.0
Sample_IPO3916_C10_R1_val_1	17977.0	18114.0	18146.0	18367.0	19059.0	19263.0	19755.0	20248.0	20815.0	21690.0	22028.0	22966.0	23583.0	25231.0	25853.0	27924.0	30289.0	32392.0	36482.0	43561.0	52649.0	69601.0	111177.0	202868.0	525958.0	1442455.0	4086152.0
